mRNA,CKR,HSR,FoldChange,log2FC
LOC_Os01g11810,8.6,0.0,0.10416666666666667,-3.263034405833794
LOC_Os01g11830,11.7,0.0,0.07874015748031496,-3.6667565918848037
LOC_Os01g11900,23.1,2.9,0.16182572614107882,-2.6274871173677132
LOC_Os01g11960,8.0,0.6,0.17777777777777778,-2.4918530963296748
LOC_Os01g12070,13.7,0.0,0.06802721088435375,-3.877744249949002
LOC_Os01g12130,10.7,0.0,0.08547008547008547,-3.548436624696042
LOC_Os01g12190,3.4,0.0,0.22727272727272727,-2.137503523749935
LOC_Os01g12260,7.0,0.0,0.125,-3.0
LOC_Os01g12440,16.8,0.0,0.056179775280898875,-4.153805336079035
LOC_Os01g12560,4.8,0.0,0.1724137931034483,-2.5360529002402097
LOC_Os01g12640,11.1,1.9,0.2396694214876033,-2.0608822421470223
LOC_Os01g12650,33.8,0.0,0.02873563218390805,-5.121015400961366
LOC_Os01g12720,12.3,1.3,0.17293233082706766,-2.5317204794441768
LOC_Os01g12810,5.5,0.5,0.23076923076923078,-2.115477217419936
LOC_Os01g12840,7.0,0.7,0.2125,-2.234465253637023
LOC_Os01g12870,14.8,2.7,0.23417721518987342,-2.094327382548153
LOC_Os01g12900,4.1,0.0,0.19607843137254904,-2.350497247084133
LOC_Os01g12930,4.2,0.2,0.23076923076923075,-2.115477217419936
LOC_Os01g13030,22.1,3.3,0.18614718614718612,-2.4254842867139597
LOC_Os01g13070,6.4,0.0,0.13513513513513511,-2.8875252707415875
LOC_Os01g13090,9.8,0.4,0.12962962962962962,-2.9475325801058645
LOC_Os01g13150,3.8,0.0,0.20833333333333334,-2.263034405833794
LOC_Os01g13190,11.2,1.8,0.22950819672131148,-2.123382415505282
LOC_Os01g13200,22.5,4.5,0.23404255319148937,-2.0951572330403403
LOC_Os01g13340,5.5,0.0,0.15384615384615385,-2.700439718141092
LOC_Os01g13420,29.1,6.4,0.24584717607973422,-2.0241663111307524
LOC_Os01g13430,20.8,3.1,0.18807339449541283,-2.4106323201588427
LOC_Os01g13640,3.7,0.0,0.2127659574468085,-2.232660756790275
LOC_Os01g13650,4.1,0.0,0.19607843137254904,-2.350497247084133
LOC_Os01g13660,4.4,0.0,0.18518518518518517,-2.4329594072761065
LOC_Os01g13690,38.7,6.3,0.18387909319899243,-2.4431706382629406
LOC_Os01g13800,64.1,11.0,0.18433179723502305,-2.439623137557117
LOC_Os01g14050,14.5,1.1,0.13548387096774195,-2.8838069824954773
LOC_Os01g14140,19.3,1.9,0.14285714285714285,-2.807354922057604
LOC_Os01g14514,5.9,0.0,0.14492753623188406,-2.7865963618908065
LOC_Os01g14530,4.1,0.0,0.19607843137254904,-2.350497247084133
LOC_Os01g14540,4.7,0.0,0.17543859649122806,-2.5109619192773796
LOC_Os01g14660,15.7,0.0,0.059880239520958084,-4.06177619758669
LOC_Os01g14670,38.5,4.0,0.12658227848101267,-2.9818526532897405
LOC_Os01g14690,32.6,4.7,0.16964285714285715,-2.5594274086140185
LOC_Os01g14700,5.9,0.0,0.14492753623188406,-2.7865963618908065
LOC_Os01g14710,59.6,6.9,0.13036303630363036,-2.939393235295848
LOC_Os01g14830,7.0,0.3,0.1625,-2.62148837674627
LOC_Os01g14880,13.8,0.0,0.06756756756756756,-3.8875252707415875
LOC_Os01g14920,5.1,0.0,0.1639344262295082,-2.6088092426755236
LOC_Os01g15320,98.7,17.6,0.18655967903711135,-2.4222908832901644
LOC_Os01g15460,12.1,1.5,0.19083969465648856,-2.3895668117627253
LOC_Os01g15540,3.3,0.0,0.23255813953488372,-2.1043366598147357
LOC_Os01g15600,24.3,4.3,0.20948616600790512,-2.255073120131111
LOC_Os01g15810,13.5,0.8,0.12413793103448276,-3.0099840885726223
LOC_Os01g15900,18.8,1.9,0.14646464646464646,-2.7713756249520376
LOC_Os01g15920,4.0,0.0,0.2,-2.321928094887362
LOC_Os01g15970,54.6,2.8,0.06834532374100719,-3.871013559279922
LOC_Os01g16020,7.2,1.0,0.24390243902439027,-2.035623909730721
LOC_Os01g16030,11.1,1.5,0.2066115702479339,-2.27500704749987
LOC_Os01g16070,12.0,0.0,0.07692307692307693,-3.700439718141092
LOC_Os01g16110,10.6,1.1,0.1810344827586207,-2.4656635723488116
LOC_Os01g16180,13.3,1.9,0.20279720279720279,-2.301890341650817
LOC_Os01g16450,71.0,2.0,0.041666666666666664,-4.584962500721156
LOC_Os01g16510,5.7,0.5,0.22388059701492538,-2.159198594849254
LOC_Os01g16770,24.1,0.0,0.0398406374501992,-4.649615459063409
LOC_Os01g16870,14.3,2.1,0.20261437908496732,-2.3031915323057763
LOC_Os01g16970,20.2,4.0,0.2358490566037736,-2.0840642647884744
LOC_Os01g17020,5.6,0.4,0.21212121212121213,-2.237039197300849
LOC_Os01g17150,4.1,0.0,0.19607843137254904,-2.350497247084133
LOC_Os01g17170,21.0,0.6,0.07272727272727274,-3.7813597135246595
LOC_Os01g17420,4.1,0.0,0.19607843137254904,-2.350497247084133
LOC_Os01g18050,67.9,1.7,0.03918722786647315,-4.673472670540823
LOC_Os01g18240,11.2,0.7,0.13934426229508198,-2.8432744963125467
LOC_Os01g18450,34.2,0.0,0.028409090909090908,-5.137503523749935
LOC_Os01g18630,31.7,4.0,0.1529051987767584,-2.709290635723358
LOC_Os01g18744,123.1,10.1,0.0894439967767929,-3.482871533780251
LOC_Os01g18970,29.1,0.0,0.03322259136212624,-4.91169158187234
LOC_Os01g19220,14.4,0.0,0.06493506493506493,-3.9448584458075393
LOC_Os01g19450,31.3,7.0,0.24767801857585142,-2.0134622598065626
LOC_Os01g19670,3.6,0.0,0.2173913043478261,-2.2016338611696504
LOC_Os01g19724,24.5,3.2,0.16470588235294117,-2.6020360140800975
LOC_Os01g19730,3.3,0.0,0.23255813953488372,-2.1043366598147357
LOC_Os01g19820,12.8,1.0,0.14492753623188406,-2.7865963618908065
LOC_Os01g19840,20.6,3.1,0.1898148148148148,-2.397335497545385
LOC_Os01g19990,6.7,0.0,0.12987012987012986,-2.9448584458075393
LOC_Os01g20160,6.7,0.0,0.12987012987012986,-2.9448584458075393
LOC_Os01g20830,8.1,0.0,0.10989010989010989,-3.1858665453113337
LOC_Os01g20840,11.1,1.2,0.18181818181818185,-2.459431618637297
LOC_Os01g20894,12.8,0.0,0.07246376811594203,-3.7865963618908065
LOC_Os01g20910,3.5,0.0,0.2222222222222222,-2.1699250014423126
LOC_Os01g21590,5.1,0.0,0.1639344262295082,-2.6088092426755236
LOC_Os01g21610,7.2,0.9,0.23170731707317074,-2.109624491174498
LOC_Os01g21870,4.6,0.0,0.17857142857142858,-2.4854268271702415
LOC_Os01g21880,11.0,0.0,0.08333333333333333,-3.584962500721156
LOC_Os01g22430,3.7,0.0,0.2127659574468085,-2.232660756790275
LOC_Os01g22440,21.8,0.0,0.043859649122807015,-4.5109619192773796
LOC_Os01g22640,7.7,0.8,0.20689655172413796,-2.273018494406416
LOC_Os01g22670,164.5,19.1,0.12145015105740183,-3.041563810515651
LOC_Os01g22660,38.9,3.7,0.11779448621553885,-3.0856560845447083
LOC_Os01g22680,110.9,17.9,0.1689008042895442,-2.5657518967553217
LOC_Os01g23740,22.3,3.3,0.18454935622317595,-2.4379213899521823
LOC_Os01g23850,12.4,0.0,0.07462686567164178,-3.7441610955704103
LOC_Os01g24420,7.4,0.9,0.22619047619047616,-2.144389909335175
LOC_Os01g24430,6.2,0.0,0.1388888888888889,-2.84799690655495
LOC_Os01g24490,12.8,1.4,0.17391304347826086,-2.523561956057013
LOC_Os01g24500,11.2,0.0,0.0819672131147541,-3.6088092426755236
LOC_Os01g24550,7.6,0.0,0.11627906976744186,-3.1043366598147357
LOC_Os01g24560,71.7,3.3,0.05914718019257221,-4.079546799217496
LOC_Os01g24570,3.2,0.0,0.23809523809523808,-2.070389327891398
LOC_Os01g24764,9.8,1.2,0.20370370370370372,-2.2954558835261714
LOC_Os01g25030,23.4,0.0,0.04098360655737705,-4.608809242675524
LOC_Os01g25484,51.1,1.0,0.03838771593090211,-4.703211467391146
LOC_Os01g25530,6.8,0.9,0.24358974358974358,-2.037474705418663
LOC_Os01g25610,83.6,16.8,0.2104018912529551,-2.2487804221535517
LOC_Os01g25720,7.3,0.9,0.22891566265060237,-2.1271119179033393
LOC_Os01g25730,3.6,0.0,0.2173913043478261,-2.2016338611696504
LOC_Os01g25740,4.4,0.3,0.24074074074074073,-2.0544477840223765
LOC_Os01g25820,44.3,4.6,0.12362030905077263,-3.016012317988631
LOC_Os01g26270,4.7,0.0,0.17543859649122806,-2.5109619192773796
LOC_Os01g27520,21.4,3.3,0.19196428571428573,-2.3810901673555063
LOC_Os01g27730,17.2,2.4,0.18681318681318682,-2.420331798948357
LOC_Os01g28650,5.3,0.0,0.15873015873015872,-2.655351828612554
LOC_Os01g29820,3.5,0.0,0.2222222222222222,-2.1699250014423126
LOC_Os01g29830,4.8,0.0,0.1724137931034483,-2.5360529002402097
LOC_Os01g31610,17.1,2.8,0.20994475138121543,-2.25191837363962
LOC_Os01g31690,119.1,3.2,0.034970857618651124,-4.837703012926874
LOC_Os01g31770,5.8,0.3,0.1911764705882353,-2.3870231231092474
LOC_Os01g31800,8.7,0.0,0.10309278350515465,-3.277984747299765
LOC_Os01g31860,4.9,0.0,0.1694915254237288,-2.560714954474479
LOC_Os01g31890,6.7,0.0,0.12987012987012986,-2.9448584458075393
LOC_Os01g31940,10.4,0.0,0.08771929824561403,-3.5109619192773796
LOC_Os01g32330,43.8,2.4,0.07589285714285715,-3.7198920808072646
LOC_Os01g32364,7.1,0.4,0.1728395061728395,-2.5324950808270206
LOC_Os01g32710,6.6,0.0,0.13157894736842105,-2.925999418556223
LOC_Os01g32790,17.1,2.5,0.19337016574585633,-2.370562870138239
LOC_Os01g33030,13.9,2.2,0.21476510067114093,-2.2191685204621616
LOC_Os01g33040,7.1,0.0,0.1234567901234568,-3.017921907997262
LOC_Os01g33080,3.5,0.0,0.2222222222222222,-2.1699250014423126
LOC_Os01g33090,11.8,2.1,0.2421875,-2.0458036896131246
LOC_Os01g33204,12.5,2.3,0.24444444444444444,-2.0324214776923775
LOC_Os01g33420,7.2,0.2,0.14634146341463417,-2.7725895038969273
LOC_Os01g33540,6.1,0.4,0.19718309859154928,-2.342392197447078
LOC_Os01g33810,4.1,0.0,0.19607843137254904,-2.350497247084133
LOC_Os01g33869,9.6,0.2,0.11320754716981132,-3.142957953842043
LOC_Os01g33900,3.6,0.0,0.2173913043478261,-2.2016338611696504
LOC_Os01g33910,3.6,0.0,0.2173913043478261,-2.2016338611696504
LOC_Os01g34060,8.7,0.0,0.10309278350515465,-3.277984747299765
LOC_Os01g34200,6.3,0.8,0.24657534246575344,-2.019899557437705
LOC_Os01g34639,19.4,0.0,0.04901960784313726,-4.350497247084133
LOC_Os01g34700,18.1,2.8,0.19895287958115182,-2.3295013145921635
LOC_Os01g34780,9.4,1.4,0.23076923076923075,-2.115477217419936
LOC_Os01g34880,14.4,1.3,0.14935064935064934,-2.7432245846378884
LOC_Os01g34900,10.9,0.0,0.08403361344537814,-3.572889668420581
LOC_Os01g36229,5.6,0.5,0.2272727272727273,-2.1375035237499347
LOC_Os01g36390,7.0,0.3,0.1625,-2.62148837674627
LOC_Os01g36600,10.1,0.0,0.0900900900900901,-3.4724877714627436
LOC_Os01g36610,6.5,0.0,0.13333333333333333,-2.9068905956085187
LOC_Os01g36640,8.8,0.7,0.173469387755102,-2.5272470028648693
LOC_Os01g37000,8.9,0.6,0.16161616161616163,-2.6293566200796095
LOC_Os01g37050,4.1,0.0,0.19607843137254904,-2.350497247084133
LOC_Os01g37090,5.9,0.6,0.2318840579710145,-2.108524456778169
LOC_Os01g37370,11.2,0.0,0.0819672131147541,-3.6088092426755236
LOC_Os01g37380,3.2,0.0,0.23809523809523808,-2.070389327891398
LOC_Os01g37470,3.3,0.0,0.23255813953488372,-2.1043366598147357
LOC_Os01g37690,17.6,1.5,0.13440860215053763,-2.8953026213333066
LOC_Os01g37837,6.9,0.8,0.22784810126582278,-2.1338557467347905
LOC_Os01g37842,4.0,0.0,0.2,-2.321928094887362
LOC_Os01g38229,10.1,0.7,0.15315315315315314,-2.7069530250997667
LOC_Os01g38620,27.3,5.2,0.21908127208480566,-2.190461932445007
LOC_Os01g38970,45.7,5.6,0.14132762312633831,-2.822884620351209
LOC_Os01g39110,15.0,1.6,0.1625,-2.62148837674627
LOC_Os01g39270,9.2,1.2,0.21568627450980396,-2.212993723334198
LOC_Os01g39290,36.7,0.0,0.02652519893899204,-5.236492618381302
LOC_Os01g39600,7.3,0.8,0.21686746987951805,-2.2051144299046124
LOC_Os01g39780,6.7,0.0,0.12987012987012986,-2.9448584458075393
LOC_Os01g39790,7.3,0.0,0.12048192771084336,-3.053111336459563
LOC_Os01g39800,3.5,0.0,0.2222222222222222,-2.1699250014423126
LOC_Os01g39860,4.2,0.0,0.1923076923076923,-2.37851162325373
LOC_Os01g40110,10.8,1.7,0.2288135593220339,-2.127755547198373
LOC_Os01g40560,41.4,0.0,0.02358490566037736,-5.405992359675837
LOC_Os01g40570,17.0,3.2,0.23333333333333334,-2.0995356735509145
LOC_Os01g40700,13.5,2.6,0.2482758620689655,-2.0099840885726223
LOC_Os01g40750,7.1,0.5,0.1851851851851852,-2.432959407276106
LOC_Os01g41010,14.1,1.3,0.152317880794702,-2.714842783268066
LOC_Os01g41550,35.7,3.4,0.11989100817438691,-3.0602046342059155
LOC_Os01g41640,18.8,2.9,0.19696969696969696,-2.343954401217361
LOC_Os01g41710,56.7,1.3,0.03986135181975736,-4.64886555258847
LOC_Os01g41870,8.9,0.0,0.10101010101010101,-3.3074285251922473
LOC_Os01g41880,25.1,3.5,0.17241379310344826,-2.53605290024021
LOC_Os01g42070,9.0,0.0,0.1,-3.321928094887362
LOC_Os01g42520,74.7,0.5,0.019815059445178335,-5.657258894377213
LOC_Os01g42710,8.7,1.4,0.24742268041237114,-2.0149503414659713
LOC_Os01g42900,7.5,0.8,0.21176470588235294,-2.2394659346953896
LOC_Os01g42960,13.9,0.0,0.06711409395973154,-3.8972404255747994
LOC_Os01g42980,17.2,3.3,0.23626373626373626,-2.0815298854965985
LOC_Os01g42990,6.4,0.0,0.13513513513513511,-2.8875252707415875
LOC_Os01g43030,10.4,1.0,0.17543859649122806,-2.5109619192773796
LOC_Os01g43050,4.6,0.3,0.23214285714285718,-2.1069152039165115
LOC_Os01g43090,12.2,1.3,0.17424242424242423,-2.5208321633014408
LOC_Os01g43160,13.1,0.0,0.07092198581560284,-3.817623257511431
LOC_Os01g43250,8.9,1.3,0.2323232323232323,-2.105794664022597
LOC_Os01g43280,4.6,0.0,0.17857142857142858,-2.4854268271702415
LOC_Os01g43350,8.5,0.9,0.19999999999999998,-2.3219280948873626
LOC_Os01g43400,7.6,0.0,0.11627906976744186,-3.1043366598147357
LOC_Os01g43410,32.1,6.5,0.22658610271903323,-2.141868716311337
LOC_Os01g43520,9.9,1.7,0.24770642201834864,-2.0132968226134578
LOC_Os01g43550,5.8,0.0,0.14705882352941177,-2.765534746362977
LOC_Os01g43580,19.8,1.1,0.10096153846153846,-3.308122295362332
LOC_Os01g43680,22.9,3.3,0.1799163179916318,-2.474602053278651
LOC_Os01g43950,13.5,0.0,0.06896551724137931,-3.8579809951275723
LOC_Os01g44090,4.7,0.0,0.17543859649122806,-2.5109619192773796
LOC_Os01g44140,3.4,0.0,0.22727272727272727,-2.137503523749935
LOC_Os01g44230,27.7,2.0,0.10452961672473868,-3.2580163310671693
LOC_Os01g44330,5.4,0.0,0.15625,-2.678071905112638
LOC_Os01g45450,14.6,2.1,0.19871794871794873,-2.331205908475373
LOC_Os01g45470,31.9,0.0,0.030395136778115502,-5.040015678847879
LOC_Os01g45670,16.4,0.0,0.0574712643678161,-4.121015400961366
LOC_Os01g45730,35.9,3.0,0.10840108401084012,-3.2055489111730338
LOC_Os01g45860,8.5,1.0,0.21052631578947367,-2.2479275134435857
LOC_Os01g45880,14.2,2.6,0.2368421052631579,-2.078002512001273
LOC_Os01g45914,178.1,2.1,0.017308766052484645,-5.852353311599086
LOC_Os01g46070,45.6,8.2,0.19742489270386265,-2.3406241885972676
LOC_Os01g46290,4.1,0.0,0.19607843137254904,-2.350497247084133
LOC_Os01g46430,6.8,0.9,0.24358974358974358,-2.037474705418663
LOC_Os01g46720,39.7,4.7,0.14004914004914004,-2.8359949701015053
LOC_Os01g46870,6.7,0.0,0.12987012987012986,-2.9448584458075393
LOC_Os01g46932,6.7,0.9,0.24675324675324672,-2.018859027251316
LOC_Os01g47050,5.6,0.0,0.15151515151515152,-2.722466024471091
LOC_Os01g47110,27.4,4.4,0.19014084507042256,-2.3948596173412136
LOC_Os01g47180,3.2,0.0,0.23809523809523808,-2.070389327891398
LOC_Os01g47330,22.8,0.0,0.04201680672268907,-4.572889668420581
LOC_Os01g47360,3.8,0.0,0.20833333333333334,-2.263034405833794
LOC_Os01g47400,18.1,1.3,0.12041884816753926,-3.053866871978736
LOC_Os01g47635,16.0,0.0,0.058823529411764705,-4.087462841250339
LOC_Os01g47660,54.0,4.3,0.09636363636363636,-3.375367353848823
LOC_Os01g47780,192.0,21.6,0.11709844559585493,-3.094206169740255
LOC_Os01g47800,4.0,0.2,0.24,-2.0588936890535687
LOC_Os01g47820,3.1,0.0,0.24390243902439027,-2.035623909730721
LOC_Os01g47900,4.2,0.0,0.1923076923076923,-2.37851162325373
LOC_Os01g48220,17.4,2.5,0.19021739130434784,-2.3942789391120463
LOC_Os01g48690,7.4,0.0,0.11904761904761904,-3.070389327891398
LOC_Os01g48710,66.9,11.1,0.17820324005891014,-2.4884045269701374
LOC_Os01g48750,9.9,1.4,0.2201834862385321,-2.1832218240557704
LOC_Os01g48800,12.8,0.9,0.13768115942028983,-2.860596943334584
LOC_Os01g48820,5.2,0.0,0.16129032258064516,-2.6322682154995127
LOC_Os01g48850,30.9,1.0,0.06269592476489029,-3.995484518877507
LOC_Os01g49026,24.0,3.5,0.18,-2.473931188332412
LOC_Os01g49060,4.7,0.0,0.17543859649122806,-2.5109619192773796
LOC_Os01g49140,5.4,0.0,0.15625,-2.678071905112638
LOC_Os01g49190,94.4,22.1,0.24213836477987422,-2.046096414589454
LOC_Os01g49200,11.5,0.0,0.08,-3.643856189774725
LOC_Os01g49210,10.2,0.0,0.08928571428571429,-3.4854268271702415
LOC_Os01g49240,4.5,0.0,0.18181818181818182,-2.4594316186372973
LOC_Os01g49290,89.8,14.4,0.1696035242290749,-2.5597619465960135
LOC_Os01g49640,4.5,0.0,0.18181818181818182,-2.4594316186372973
LOC_Os01g50032,17.3,3.4,0.24043715846994537,-2.056268219646745
LOC_Os01g50070,5.6,0.0,0.15151515151515152,-2.722466024471091
LOC_Os01g50440,9.2,0.0,0.09803921568627452,-3.350497247084133
LOC_Os01g50460,3.3,0.0,0.23255813953488372,-2.1043366598147357
LOC_Os01g50720,5.6,0.0,0.15151515151515152,-2.722466024471091
LOC_Os01g50770,27.4,5.7,0.2359154929577465,-2.0836579290469097
LOC_Os01g50820,6.3,0.8,0.24657534246575344,-2.019899557437705
LOC_Os01g50934,7.8,0.0,0.11363636363636363,-3.137503523749935
LOC_Os01g51220,6.9,0.0,0.12658227848101264,-2.981852653289741
LOC_Os01g51290,31.9,6.4,0.22492401215805474,-2.1524904081062917
LOC_Os01g51300,18.9,3.9,0.2462311557788945,-2.0219147764284404
LOC_Os01g51360,15.8,0.5,0.08928571428571429,-3.4854268271702415
LOC_Os01g51570,79.4,9.0,0.12437810945273631,-3.007195501404204
LOC_Os01g51640,18.7,3.3,0.2182741116751269,-2.1957870647542785
LOC_Os01g51710,3.2,0.0,0.23809523809523808,-2.070389327891398
LOC_Os01g51840,12.9,0.3,0.09352517985611511,-3.4185013545824154
LOC_Os01g52010,9.8,1.5,0.23148148148148145,-2.111031312388744
LOC_Os01g52050,44.6,8.6,0.21052631578947367,-2.2479275134435857
LOC_Os01g52160,4.5,0.0,0.18181818181818182,-2.4594316186372973
LOC_Os01g52180,5.2,0.0,0.16129032258064516,-2.6322682154995127
LOC_Os01g52240,39.5,4.6,0.1382716049382716,-2.854423175714383
LOC_Os01g52390,71.4,11.5,0.17265193370165743,-2.5340616024211187
LOC_Os01g52450,4.9,0.0,0.1694915254237288,-2.560714954474479
LOC_Os01g52460,20.6,4.1,0.23611111111111108,-2.082462160191973
LOC_Os01g52490,25.1,3.4,0.1685823754789272,-2.568474377932587
LOC_Os01g52550,23.4,2.6,0.1475409836065574,-2.7608123361205736
LOC_Os01g52540,4.9,0.0,0.1694915254237288,-2.560714954474479
LOC_Os01g52650,5.8,0.0,0.14705882352941177,-2.765534746362977
LOC_Os01g52640,23.7,2.1,0.12550607287449395,-2.994170921197802
LOC_Os01g52660,10.7,0.0,0.08547008547008547,-3.548436624696042
LOC_Os01g52750,5.7,0.0,0.14925373134328357,-2.7441610955704103
LOC_Os01g53150,4.6,0.3,0.23214285714285718,-2.1069152039165115
LOC_Os01g53390,5.6,0.0,0.15151515151515152,-2.722466024471091
LOC_Os01g53520,74.3,16.7,0.2350597609561753,-2.088900504588931
LOC_Os01g53800,13.6,1.0,0.136986301369863,-2.867896463992655
LOC_Os01g54010,22.7,1.9,0.12236286919831224,-3.030762253770687
LOC_Os01g54080,7.3,0.0,0.12048192771084336,-3.053111336459563
LOC_Os01g54200,13.6,0.0,0.0684931506849315,-3.867896463992655
LOC_Os01g54210,13.3,1.4,0.1678321678321678,-2.5749088360572334
LOC_Os01g54240,4.2,0.2,0.23076923076923075,-2.115477217419936
LOC_Os01g54300,16.4,1.3,0.13218390804597702,-2.9193815397917153
LOC_Os01g54450,4.6,0.0,0.17857142857142858,-2.4854268271702415
LOC_Os01g54515,4.2,0.0,0.1923076923076923,-2.37851162325373
LOC_Os01g54530,3.7,0.0,0.2127659574468085,-2.232660756790275
LOC_Os01g54620,55.0,3.4,0.07857142857142858,-3.669851398307669
LOC_Os01g54810,5.6,0.0,0.15151515151515152,-2.722466024471091
LOC_Os01g54870,59.5,8.0,0.1487603305785124,-2.748938235832282
LOC_Os01g55000,7.8,0.0,0.11363636363636363,-3.137503523749935
LOC_Os01g55030,25.1,5.1,0.23371647509578541,-2.0971686590069982
LOC_Os01g55060,3.1,0.0,0.24390243902439027,-2.035623909730721
LOC_Os01g55080,17.4,0.0,0.05434782608695653,-4.20163386116965
LOC_Os01g55090,7.8,0.4,0.15909090909090906,-2.6520766965796936
LOC_Os01g55110,60.9,7.4,0.13570274636510501,-2.8814781764355044
LOC_Os01g55150,8.1,0.0,0.10989010989010989,-3.1858665453113337
LOC_Os01g55220,141.6,0.0,0.007012622720897616,-7.155830171556525
LOC_Os01g55280,24.5,2.4,0.13333333333333333,-2.9068905956085187
LOC_Os01g55390,11.6,0.8,0.14285714285714288,-2.8073549220576037
LOC_Os01g55670,5.1,0.0,0.1639344262295082,-2.6088092426755236
LOC_Os01g55790,8.5,0.0,0.10526315789473684,-3.2479275134435857
LOC_Os01g56020,6.0,0.0,0.14285714285714285,-2.807354922057604
LOC_Os01g56030,51.0,2.9,0.075,-3.736965594166206
LOC_Os01g56100,8.0,1.2,0.24444444444444446,-2.0324214776923775
LOC_Os01g56140,27.7,4.8,0.20209059233449478,-2.3069259315481156
LOC_Os01g56330,33.5,2.0,0.08695652173913043,-3.523561956057013
LOC_Os01g56660,4.3,0.0,0.18867924528301888,-2.4059923596758366
LOC_Os01g56680,26.8,1.1,0.07553956834532374,-3.726623649944747
LOC_Os01g56670,5.1,0.5,0.24590163934426232,-2.0238467419543675
LOC_Os01g56690,11.7,1.0,0.15748031496062992,-2.6667565918848037
LOC_Os01g56780,23.8,2.3,0.13306451612903225,-2.909802191028422
LOC_Os01g57004,3.2,0.0,0.23809523809523808,-2.070389327891398
LOC_Os01g57030,14.0,0.0,0.06666666666666667,-3.9068905956085187
LOC_Os01g57040,12.1,0.0,0.07633587786259542,-3.711494906650088
LOC_Os01g57050,4.7,0.0,0.17543859649122806,-2.5109619192773796
LOC_Os01g57240,13.7,1.8,0.19047619047619047,-2.3923174227787602
LOC_Os01g57280,5.9,0.3,0.18840579710144928,-2.408084738637077
LOC_Os01g57540,22.6,3.1,0.17372881355932202,-2.525091044743758
LOC_Os01g57580,3.5,0.0,0.2222222222222222,-2.1699250014423126
LOC_Os01g57630,6.0,0.7,0.24285714285714285,-2.0418201756946273
LOC_Os01g57690,22.2,1.2,0.09482758620689656,-3.3985493764902746
LOC_Os01g58080,10.0,1.4,0.21818181818181817,-2.1963972128035034
LOC_Os01g58240,22.3,3.9,0.21030042918454936,-2.249476300539072
LOC_Os01g58450,5.2,0.0,0.16129032258064516,-2.6322682154995127
LOC_Os01g58459,15.3,3.0,0.24539877300613497,-2.0268000593437154
LOC_Os01g58550,13.6,0.9,0.13013698630136986,-2.941897045436432
LOC_Os01g58580,59.0,6.6,0.12666666666666665,-2.9808911770522957
LOC_Os01g58780,4.8,0.0,0.1724137931034483,-2.5360529002402097
LOC_Os01g58910,106.5,15.6,0.1544186046511628,-2.6950815131298977
LOC_Os01g59050,9.1,0.0,0.09900990099009901,-3.3362833878644325
LOC_Os01g59080,9.0,0.0,0.1,-3.321928094887362
LOC_Os01g59120,24.6,0.0,0.0390625,-4.678071905112637
LOC_Os01g59150,85.0,12.9,0.1616279069767442,-2.629251776865953
LOC_Os01g59265,3.8,0.0,0.20833333333333334,-2.263034405833794
LOC_Os01g59500,9.9,1.0,0.18348623853211007,-2.4462562298895643
LOC_Os01g59550,5.0,0.4,0.2333333333333333,-2.0995356735509145
LOC_Os01g59570,25.1,2.6,0.13793103448275862,-2.8579809951275723
LOC_Os01g59589,4.2,0.0,0.1923076923076923,-2.37851162325373
LOC_Os01g59750,3.2,0.0,0.23809523809523808,-2.070389327891398
LOC_Os01g59800,9.3,1.3,0.22330097087378636,-2.162938571126206
LOC_Os01g60070,4.0,0.0,0.2,-2.321928094887362
LOC_Os01g60190,70.0,15.7,0.2352112676056338,-2.087970921917992
LOC_Os01g60230,19.7,3.0,0.1932367149758454,-2.371558862611963
LOC_Os01g60330,9.7,0.0,0.09345794392523366,-3.4195388915137843
LOC_Os01g60410,32.2,7.2,0.24698795180722888,-2.017487426728841
LOC_Os01g60660,9.1,1.5,0.24752475247524752,-2.01435529297707
LOC_Os01g60670,5.7,0.0,0.14925373134328357,-2.7441610955704103
LOC_Os01g60810,6.9,0.0,0.12658227848101264,-2.981852653289741
LOC_Os01g61160,14.3,2.6,0.23529411764705882,-2.0874628412503395
LOC_Os01g61200,4.0,0.0,0.2,-2.321928094887362
LOC_Os01g61380,22.8,1.8,0.1176470588235294,-3.0874628412503395
LOC_Os01g61550,4.3,0.0,0.18867924528301888,-2.4059923596758366
LOC_Os01g61560,3.3,0.0,0.23255813953488372,-2.1043366598147357
LOC_Os01g61690,5.7,0.0,0.14925373134328357,-2.7441610955704103
LOC_Os01g61750,4.5,0.0,0.18181818181818182,-2.4594316186372973
LOC_Os01g61840,7.0,0.0,0.125,-3.0
LOC_Os01g61850,132.7,9.8,0.08077786088257294,-3.629896247929884
LOC_Os01g61890,22.1,2.4,0.14718614718614717,-2.7642862001657185
LOC_Os01g61880,16.9,2.1,0.17318435754189945,-2.529619466877381
LOC_Os01g61920,72.3,14.0,0.20463847203274216,-2.288850697637931
LOC_Os01g62110,52.5,2.8,0.07102803738317756,-3.815467567844924
LOC_Os01g62350,15.6,3.1,0.24698795180722888,-2.017487426728841
LOC_Os01g62390,5.1,0.0,0.1639344262295082,-2.6088092426755236
LOC_Os01g62490,28.2,4.0,0.17123287671232876,-2.545968369105293
LOC_Os01g62600,5.6,0.0,0.15151515151515152,-2.722466024471091
LOC_Os01g62800,3.5,0.0,0.2222222222222222,-2.1699250014423126
