mRNA	CKR
LOC_Os10g06610	2.5
LOC_Os10g06620	0
LOC_Os10g06630	4.9
LOC_Os10g06640	0
LOC_Os10g06650	0
LOC_Os10g06660	0
LOC_Os10g06670	0
LOC_Os10g06680	30.1
LOC_Os10g06690	0
LOC_Os10g06700	8.9
LOC_Os10g06710	2.8
LOC_Os10g06720	31.4
LOC_Os10g06730	1.1
LOC_Os10g06740	1.8
LOC_Os10g06750	0
LOC_Os10g06760	2.7
LOC_Os10g06770	0
LOC_Os10g06780	0
LOC_Os10g06790	0
LOC_Os10g06800	0
LOC_Os10g06810	0
LOC_Os10g06820	0
LOC_Os10g06830	0
LOC_Os10g06840	0
LOC_Os10g06860	0
LOC_Os10g06890	0
LOC_Os10g06900	0
LOC_Os10g06910	0
LOC_Os10g06920	0
LOC_Os10g06930	0
LOC_Os10g06939	0
LOC_Os10g06950	0
LOC_Os10g06960	0
LOC_Os10g06970	0
LOC_Os10g06980	0
LOC_Os10g06990	0
LOC_Os10g07000	0
LOC_Os10g07004	0
LOC_Os10g07010	0.5
LOC_Os10g07030	0
LOC_Os10g07040	0.8
LOC_Os10g07050	0
LOC_Os10g07060	0
LOC_Os10g07069	0
LOC_Os10g07080	0.3
LOC_Os10g07090	0
LOC_Os10g07100	0
LOC_Os10g07110	0
LOC_Os10g07114	0
LOC_Os10g07120	0
LOC_Os10g07130	0
LOC_Os10g07139	0
LOC_Os10g07150	0.7
LOC_Os10g07160	0.4
LOC_Os10g07180	0
LOC_Os10g07190	0
LOC_Os10g07200	6.7
LOC_Os10g07210	8.4
LOC_Os10g07229	7.4
LOC_Os10g07248	0.1
LOC_Os10g07270	12.6
LOC_Os10g07280	0
LOC_Os10g07290	16.2
LOC_Os10g07300	0
LOC_Os10g07310	0
LOC_Os10g07320	0
LOC_Os10g07329	0
LOC_Os10g07340	2.2
LOC_Os10g07350	0
LOC_Os10g07370	0
LOC_Os10g07380	0.9
LOC_Os10g07390	0
LOC_Os10g07400	0.4
LOC_Os10g07410	0
LOC_Os10g07420	0
LOC_Os10g07430	1.1
LOC_Os10g07440	45.2
LOC_Os10g07450	3.9
LOC_Os10g07460	0.3
LOC_Os10g07470	1.9
LOC_Os10g07480	14.3
LOC_Os10g07500	0
LOC_Os10g07510	0.9
LOC_Os10g07520	0
LOC_Os10g07530	0
LOC_Os10g07532	0
LOC_Os10g07534	4.2
LOC_Os10g07536	0
LOC_Os10g07538	0
LOC_Os10g07542	0
LOC_Os10g07544	0
LOC_Os10g07546	3.4
LOC_Os10g07548	0
LOC_Os10g07552	0
LOC_Os10g07554	0
LOC_Os10g07556	0
LOC_Os10g07558	0
LOC_Os10g07562	0
LOC_Os10g07564	3.1
LOC_Os10g07566	1.8
LOC_Os10g07568	0
LOC_Os10g07572	0.5
LOC_Os10g07574	0.2
LOC_Os10g07576	0
LOC_Os10g07578	0
LOC_Os10g07584	0
LOC_Os10g07582	0
LOC_Os10g07586	0
LOC_Os10g07588	0
LOC_Os10g07592	0
LOC_Os10g07594	0
LOC_Os10g07596	0
LOC_Os10g07598	0
LOC_Os10g07602	0
LOC_Os10g07604	0
LOC_Os10g07606	0
LOC_Os10g07608	0
LOC_Os10g07612	0
LOC_Os10g07614	0
LOC_Os10g07616	2.2
LOC_Os10g07618	0
LOC_Os10g07622	0
LOC_Os10g07624	0
LOC_Os10g07626	0
LOC_Os10g07966	0
LOC_Os10g07970	0
LOC_Os10g07974	1.6
LOC_Os10g07978	1.3
LOC_Os10g07982	0
LOC_Os10g07986	0
LOC_Os10g07990	0
LOC_Os10g07994	3.7
LOC_Os10g07998	0
LOC_Os10g08002	0
LOC_Os10g08006	0
LOC_Os10g08010	0
LOC_Os10g08011	11
LOC_Os10g08014	0
LOC_Os10g08018	5.8
LOC_Os10g08022	0
LOC_Os10g08026	0
LOC_Os10g08030	0
LOC_Os10g08040	0
LOC_Os10g08050	0
LOC_Os10g08060	0
LOC_Os10g08070	0
LOC_Os10g08080	0
LOC_Os10g08090	0
LOC_Os10g08100	0
LOC_Os10g08110	0
LOC_Os10g08120	0
LOC_Os10g08130	0
LOC_Os10g08140	0
LOC_Os10g08150	0
LOC_Os10g08160	0
LOC_Os10g08170	0
LOC_Os10g08180	0
LOC_Os10g08190	0
LOC_Os10g08200	0
LOC_Os10g08210	0
LOC_Os10g08220	0
LOC_Os10g08230	0.4
LOC_Os10g08240	0
LOC_Os10g08250	0
LOC_Os10g08260	0
LOC_Os10g08269	0
LOC_Os10g08280	4.6
LOC_Os10g08290	0
LOC_Os10g08300	0
LOC_Os10g08319	0.1
LOC_Os10g08340	0
LOC_Os10g08350	0
LOC_Os10g08360	0
LOC_Os10g08370	0
LOC_Os10g08390	0
LOC_Os10g08400	0
LOC_Os10g08410	0
LOC_Os10g08420	0
LOC_Os10g08430	0
LOC_Os10g08440	0
LOC_Os10g08450	0
LOC_Os10g08460	0
LOC_Os10g08474	0
LOC_Os10g08490	0
LOC_Os10g08500	0
LOC_Os10g08510	0
LOC_Os10g08520	0
LOC_Os10g08530	0
LOC_Os10g08540	0.9
LOC_Os10g08550	88.3
LOC_Os10g08560	0
LOC_Os10g08570	8
LOC_Os10g08580	9.3
LOC_Os10g08590	0
LOC_Os10g08599	0.6
LOC_Os10g08610	0.2
LOC_Os10g08620	0
LOC_Os10g08630	0
LOC_Os10g08640	0
LOC_Os10g08650	0
LOC_Os10g08660	0
LOC_Os10g08670	0
LOC_Os10g08680	0
LOC_Os10g08690	0
LOC_Os10g08696	0
LOC_Os10g08702	0
LOC_Os10g08710	0
LOC_Os10g08720	0
LOC_Os10g08730	0
LOC_Os10g08740	0
LOC_Os10g08750	0
LOC_Os10g08754	0.5
LOC_Os10g08760	0
LOC_Os10g08780	132.4
LOC_Os10g08790	10.8
LOC_Os10g08800	0
LOC_Os10g08810	0
LOC_Os10g08820	0
LOC_Os10g08830	0
LOC_Os10g08840	5.6
LOC_Os10g08850	0
LOC_Os10g08879	0.6
LOC_Os10g08910	0
LOC_Os10g08920	0
LOC_Os10g08930	59
LOC_Os10g08940	2.9
LOC_Os10g08950	0
LOC_Os10g08960	0
LOC_Os10g08970	0
LOC_Os10g08980	0
LOC_Os10g08990	0
LOC_Os10g09000	2.5
LOC_Os10g09020	0
LOC_Os10g09030	0
LOC_Os10g09040	0
LOC_Os10g09050	0
LOC_Os10g09060	0
LOC_Os10g09070	0
LOC_Os10g09080	0
LOC_Os10g09090	0
LOC_Os10g09100	0
LOC_Os10g09110	21.9
LOC_Os10g09130	0
LOC_Os10g09140	0
LOC_Os10g09150	0
LOC_Os10g09160	2.8
LOC_Os10g09170	0
LOC_Os10g09180	0
LOC_Os10g09190	0
LOC_Os10g09200	11
LOC_Os10g09210	0
LOC_Os10g09220	0
LOC_Os10g09229	0
LOC_Os10g09240	0
LOC_Os10g09250	0
LOC_Os10g09260	0
LOC_Os10g09270	0
LOC_Os10g09280	0
LOC_Os10g09290	5.4
LOC_Os10g09300	0
LOC_Os10g09310	0
LOC_Os10g09320	0
LOC_Os10g09330	0
LOC_Os10g09340	0
LOC_Os10g09350	0
LOC_Os10g09360	0
LOC_Os10g09370	0
LOC_Os10g09380	0
LOC_Os10g09390	0
LOC_Os10g09400	0
LOC_Os10g09410	0
LOC_Os10g09430	0
LOC_Os10g09440	0
LOC_Os10g09450	0
LOC_Os10g09460	0
LOC_Os10g09470	0
LOC_Os10g09480	0
LOC_Os10g09490	0
LOC_Os10g09500	0
LOC_Os10g09510	0
LOC_Os10g09529	0
LOC_Os10g09550	0.3
LOC_Os10g09560	0
LOC_Os10g09570	0
LOC_Os10g09580	0
LOC_Os10g09590	0
LOC_Os10g09600	0
LOC_Os10g09610	0
LOC_Os10g09620	0.3
LOC_Os10g09630	0
LOC_Os10g09640	0
LOC_Os10g09650	1.1
LOC_Os10g09660	0
LOC_Os10g09670	0
LOC_Os10g09680	0
LOC_Os10g09684	4.1
LOC_Os10g09690	0
LOC_Os10g09700	0
LOC_Os10g09710	0
LOC_Os10g09720	0
LOC_Os10g09740	0
LOC_Os10g09750	0
LOC_Os10g09760	1.9
LOC_Os10g09770	0
LOC_Os10g09780	3
LOC_Os10g09790	0
LOC_Os10g09800	0
LOC_Os10g09810	0
LOC_Os10g09820	0
LOC_Os10g09830	0
LOC_Os10g09850	0.9
LOC_Os10g09860	0
LOC_Os10g09870	4.2
LOC_Os10g09880	0
LOC_Os10g09890	0
LOC_Os10g09900	0
LOC_Os10g09910	0
LOC_Os10g09920	0
LOC_Os10g09930	15.6
LOC_Os10g09940	0
LOC_Os10g09950	0
LOC_Os10g09960	0
LOC_Os10g09970	0
LOC_Os10g09990	0
LOC_Os10g10000	0
LOC_Os10g10010	0
LOC_Os10g10020	0
LOC_Os10g10030	0.1
LOC_Os10g10040	0
LOC_Os10g10050	0
LOC_Os10g10060	0
LOC_Os10g10080	38.5
LOC_Os10g10090	0
LOC_Os10g10100	0
LOC_Os10g10110	0
LOC_Os10g10119	0
LOC_Os10g10130	5.3
LOC_Os10g10140	0
LOC_Os10g10149	0
LOC_Os10g10160	0
LOC_Os10g10170	1.4
LOC_Os10g10175	0.8
LOC_Os10g10190	1.4
LOC_Os10g10180	0.3
LOC_Os10g10200	0
LOC_Os10g10214	0
LOC_Os10g10230	0.4
LOC_Os10g10244	19.2
LOC_Os10g10260	0
LOC_Os10g10270	0
LOC_Os10g10280	0.2
LOC_Os10g10290	0
LOC_Os10g10300	0
LOC_Os10g10310	4.7
LOC_Os10g10320	0
LOC_Os10g10334	0
LOC_Os10g10350	0
LOC_Os10g10360	3.9
LOC_Os10g10370	0
LOC_Os10g10380	0
LOC_Os10g10390	0
LOC_Os10g10400	4
LOC_Os10g10410	0
LOC_Os10g10420	0
LOC_Os10g10434	8.1
LOC_Os10g10450	0
LOC_Os10g10460	0
LOC_Os10g10480	4.6
LOC_Os10g10490	0
LOC_Os10g10500	18.3
LOC_Os10g10510	0
LOC_Os10g10520	0
LOC_Os10g10530	0
LOC_Os10g10540	0.5
LOC_Os10g10550	0
LOC_Os10g10560	0
LOC_Os10g10570	0
LOC_Os10g10580	1.3
LOC_Os10g10590	0
LOC_Os10g10600	0
LOC_Os10g10610	0
LOC_Os10g10620	13.6
LOC_Os10g10630	0
LOC_Os10g10640	0
LOC_Os10g10650	0
LOC_Os10g10660	0
LOC_Os10g10664	0
LOC_Os10g10670	0
LOC_Os10g10680	0
LOC_Os10g10700	0.3
LOC_Os10g10720	0
LOC_Os10g10724	0
LOC_Os10g10730	0
LOC_Os10g10740	0
LOC_Os10g10744	0
LOC_Os10g10750	0
LOC_Os10g10760	0
LOC_Os10g10770	0
LOC_Os10g10780	0
LOC_Os10g10794	0
LOC_Os10g10798	0
LOC_Os10g10810	0
LOC_Os10g10820	0
LOC_Os10g10830	0
LOC_Os10g10840	0
LOC_Os10g10849	0
LOC_Os10g10860	0
LOC_Os10g10870	53.8
LOC_Os10g10880	0
LOC_Os10g10890	0
LOC_Os10g10904	0
LOC_Os10g10920	0
LOC_Os10g10929	0
LOC_Os10g10938	0
LOC_Os10g10950	0
LOC_Os10g10960	0
LOC_Os10g10970	0
LOC_Os10g10980	3
LOC_Os10g10990	13.6
LOC_Os10g11012	0
LOC_Os10g11022	7.8
LOC_Os10g11034	5.6
LOC_Os10g11060	6.5
LOC_Os10g11070	0
LOC_Os10g11080	0
LOC_Os10g11090	0
LOC_Os10g11100	0
LOC_Os10g11110	2.4
LOC_Os10g11120	0
LOC_Os10g11130	0
LOC_Os10g11140	1.3
LOC_Os10g11150	0
LOC_Os10g11160	0
LOC_Os10g11170	0
LOC_Os10g11180	0
LOC_Os10g11190	0
LOC_Os10g11200	3.2
LOC_Os10g11210	0
LOC_Os10g11220	0
LOC_Os10g11230	0
LOC_Os10g11240	0
LOC_Os10g11250	0
LOC_Os10g11260	8.1
LOC_Os10g11270	0
LOC_Os10g11280	0
LOC_Os10g11290	0
LOC_Os10g11310	1.8
LOC_Os10g11320	0
LOC_Os10g11330	0
LOC_Os10g11340	3.2
LOC_Os10g11354	5.4
LOC_Os10g11370	0.5
LOC_Os10g11384	0
LOC_Os10g11400	0
LOC_Os10g11420	0
LOC_Os10g11430	0
LOC_Os10g11454	0
LOC_Os10g11480	0
LOC_Os10g11500	466.6
LOC_Os10g11506	0
LOC_Os10g11512	0
LOC_Os10g11520	0
LOC_Os10g11530	0
LOC_Os10g11540	0
LOC_Os10g11550	0
LOC_Os10g11560	0
LOC_Os10g11570	0
LOC_Os10g11580	0
LOC_Os10g11590	0
LOC_Os10g11600	0
LOC_Os10g11610	0
LOC_Os10g11620	0
LOC_Os10g11630	0
LOC_Os10g11640	0
LOC_Os10g11650	0
LOC_Os10g11660	0
LOC_Os10g11666	0
LOC_Os10g11672	0
LOC_Os10g11680	0
LOC_Os10g11690	0
LOC_Os10g11696	0
LOC_Os10g11702	0
LOC_Os10g11710	0
LOC_Os10g11720	0
LOC_Os10g11730	9.6
LOC_Os10g11740	0.4
LOC_Os10g11750	0
LOC_Os10g11770	0
LOC_Os10g11780	0
LOC_Os10g11794	0
LOC_Os10g11810	12.8
LOC_Os10g11820	2
LOC_Os10g11830	0
LOC_Os10g11844	0
LOC_Os10g11860	1.7
LOC_Os10g11870	0.1
LOC_Os10g11889	39.6
LOC_Os10g11910	0
LOC_Os10g11920	0
LOC_Os10g11930	0
LOC_Os10g11940	0
LOC_Os10g11954	0
LOC_Os10g11970	0
LOC_Os10g11980	0
LOC_Os10g11990	0
LOC_Os10g12000	0
LOC_Os10g12010	0
LOC_Os10g12020	0
LOC_Os10g12030	0
LOC_Os10g12050	0
LOC_Os10g12080	0
LOC_Os10g12090	0
LOC_Os10g12110	0
LOC_Os10g12120	0
LOC_Os10g12130	1.3
LOC_Os10g12140	0
LOC_Os10g12149	0
LOC_Os10g12160	0
LOC_Os10g12174	0
LOC_Os10g12190	0
LOC_Os10g12200	0
LOC_Os10g12220	0
LOC_Os10g12226	0
LOC_Os10g12232	0
LOC_Os10g12240	0
LOC_Os10g12260	0
LOC_Os10g12270	0
LOC_Os10g12280	0
LOC_Os10g12290	1
LOC_Os10g12300	1.2
LOC_Os10g12320	0
LOC_Os10g12330	0
LOC_Os10g12354	1.4
LOC_Os10g12380	0
LOC_Os10g12390	0
LOC_Os10g12400	0
LOC_Os10g12410	0
LOC_Os10g12440	0
LOC_Os10g12450	7.2
LOC_Os10g12460	1.9
LOC_Os10g12470	0
LOC_Os10g12480	1.3
LOC_Os10g12490	0
LOC_Os10g12500	4.9
LOC_Os10g12520	0
LOC_Os10g12530	0
LOC_Os10g12539	0
LOC_Os10g12548	0
LOC_Os10g12560	0
LOC_Os10g12570	0
LOC_Os10g12580	0
LOC_Os10g12590	0
LOC_Os10g12610	0
LOC_Os10g12620	0.6
LOC_Os10g12630	0
LOC_Os10g12640	0
LOC_Os10g12650	0
LOC_Os10g12660	0
LOC_Os10g12670	0
LOC_Os10g12680	0
LOC_Os10g12690	0
LOC_Os10g12700	0
LOC_Os10g12710	0
LOC_Os10g12720	0
LOC_Os10g12730	0
LOC_Os10g12740	0
LOC_Os10g12750	10.1
LOC_Os10g12760	0
LOC_Os10g12770	0
LOC_Os10g12780	0
LOC_Os10g12790	0
LOC_Os10g12800	0
LOC_Os10g12804	0
LOC_Os10g12808	0
LOC_Os10g12812	0
LOC_Os10g12816	0
LOC_Os10g13300	0
LOC_Os10g13310	0
LOC_Os10g13320	0
LOC_Os10g13340	0
LOC_Os10g13350	0
LOC_Os10g13360	0
LOC_Os10g13370	0
LOC_Os10g13380	0
LOC_Os10g13390	0
LOC_Os10g13400	0
LOC_Os10g13410	0
LOC_Os10g13420	0
LOC_Os10g13430	0.8
LOC_Os10g13440	0
LOC_Os10g13450	0
LOC_Os10g13460	0
LOC_Os10g13470	0
LOC_Os10g13480	0
LOC_Os10g13490	0
LOC_Os10g13500	0
LOC_Os10g13505	0
LOC_Os10g13510	0
LOC_Os10g13530	0
LOC_Os10g13540	0
LOC_Os10g13550	10.7
LOC_Os10g13560	0
LOC_Os10g13570	0
LOC_Os10g13580	0
LOC_Os10g13590	0
LOC_Os10g13610	0
LOC_Os10g13620	0
LOC_Os10g13630	0.7
LOC_Os10g13650	0
LOC_Os10g13660	0
LOC_Os10g13670	15
LOC_Os10g13680	0
LOC_Os10g13690	0
LOC_Os10g13700	6.2
LOC_Os10g13694	9.2
LOC_Os10g13710	0
LOC_Os10g13730	0
LOC_Os10g13740	0
LOC_Os10g13760	0
LOC_Os10g13770	0
LOC_Os10g13780	0
LOC_Os10g13790	0
LOC_Os10g13800	18.6
LOC_Os10g13810	12.5
LOC_Os10g13820	0
LOC_Os10g13830	0
LOC_Os10g13840	0
LOC_Os10g13850	1.5
LOC_Os10g13870	0
LOC_Os10g13880	1.6
LOC_Os10g13900	0
LOC_Os10g13914	0.4
LOC_Os10g13930	0
LOC_Os10g13940	3.8
LOC_Os10g13950	0
LOC_Os10g13960	0
LOC_Os10g13970	0
LOC_Os10g13980	0
LOC_Os10g13990	0
LOC_Os10g14004	0
LOC_Os10g14011	33.3
LOC_Os10g14020	0
LOC_Os10g14030	0
LOC_Os10g14040	0
LOC_Os10g14050	0
LOC_Os10g14060	0
LOC_Os10g14070	0
LOC_Os10g14080	0
LOC_Os10g14100	0
LOC_Os10g14120	0
LOC_Os10g14130	0
LOC_Os10g14140	0
LOC_Os10g14150	0
LOC_Os10g14160	0
LOC_Os10g14170	3.1
LOC_Os10g14194	2.2
LOC_Os10g14180	3
LOC_Os10g14210	0
LOC_Os10g14220	0
LOC_Os10g14230	0
LOC_Os10g14250	0
LOC_Os10g14260	0
LOC_Os10g14270	0
LOC_Os10g14280	0
LOC_Os10g14290	0
LOC_Os10g14295	0
LOC_Os10g14795	0
LOC_Os10g14800	0
LOC_Os10g14814	0
LOC_Os10g14830	0
LOC_Os10g14840	0
LOC_Os10g14850	0
LOC_Os10g14860	0
LOC_Os10g14870	0.8
LOC_Os10g14880	0
LOC_Os10g14889	0
LOC_Os10g14900	0
LOC_Os10g14920	4
LOC_Os10g14930	0
LOC_Os10g14940	0
LOC_Os10g14950	0
LOC_Os10g14960	0
LOC_Os10g14970	0
LOC_Os10g14980	0
LOC_Os10g14990	0
LOC_Os10g15000	0
LOC_Os10g15010	0
LOC_Os10g15020	0
LOC_Os10g15030	0
LOC_Os10g15040	0
LOC_Os10g15050	0
LOC_Os10g15060	0
LOC_Os10g15079	0
LOC_Os10g15100	0
LOC_Os10g15120	0
LOC_Os10g15130	0
LOC_Os10g15140	0
LOC_Os10g15150	0
LOC_Os10g15160	0
LOC_Os10g15164	0.6
LOC_Os10g15170	0
LOC_Os10g15180	0
LOC_Os10g15190	0
LOC_Os10g15200	0
LOC_Os10g15210	0
LOC_Os10g15220	0
LOC_Os10g15230	0
LOC_Os10g15240	4.8
LOC_Os10g15250	0
LOC_Os10g15260	0
LOC_Os10g15270	0
LOC_Os10g15279	0
LOC_Os10g15290	0
LOC_Os10g15300	3.9
LOC_Os10g15310	24.5
LOC_Os10g15320	0
LOC_Os10g15330	0
LOC_Os10g15340	0
LOC_Os10g15360	0
LOC_Os10g15370	0
LOC_Os10g15390	4.9
LOC_Os10g16390	0
LOC_Os10g16400	0
LOC_Os10g16410	0
LOC_Os10g16419	0
LOC_Os10g16430	0
LOC_Os10g16440	0
LOC_Os10g16450	0
LOC_Os10g16460	0
LOC_Os10g16470	0
LOC_Os10g16480	0
LOC_Os10g16490	0
LOC_Os10g16500	0
LOC_Os10g16510	0
LOC_Os10g16520	0
LOC_Os10g16530	0
LOC_Os10g16540	0
LOC_Os10g16550	0
LOC_Os10g16560	0
LOC_Os10g16570	0
LOC_Os10g16580	0
LOC_Os10g16589	0
LOC_Os10g16600	0
LOC_Os10g16610	0
LOC_Os10g16620	0
LOC_Os10g16630	0
LOC_Os10g16640	3.4
LOC_Os10g16650	0
LOC_Os10g16660	0
LOC_Os10g16670	0
LOC_Os10g16680	0
LOC_Os10g16690	0
LOC_Os10g16700	1.3
LOC_Os10g16720	0
LOC_Os10g16740	0
LOC_Os10g16750	0
LOC_Os10g16760	0
LOC_Os10g16770	0
LOC_Os10g16780	0
LOC_Os10g16790	0
LOC_Os10g16800	0
LOC_Os10g16810	0
LOC_Os10g16824	0
LOC_Os10g16840	0
LOC_Os10g16850	0
LOC_Os10g16860	0
LOC_Os10g16870	0
LOC_Os10g16880	0
LOC_Os10g16890	0
LOC_Os10g16900	0
LOC_Os10g16910	0
LOC_Os10g16920	0
LOC_Os10g16930	3.4
LOC_Os10g16950	0
LOC_Os10g16960	0
LOC_Os10g16974	4.1
LOC_Os10g16990	4.4
LOC_Os10g17000	0
LOC_Os10g17010	0
LOC_Os10g17020	0
LOC_Os10g17030	0
LOC_Os10g17040	0
LOC_Os10g17050	0
LOC_Os10g17060	0
LOC_Os10g17070	0
LOC_Os10g17080	1.5
LOC_Os10g17090	0
LOC_Os10g17100	0.6
LOC_Os10g17110	0
LOC_Os10g17120	0
LOC_Os10g17130	0
LOC_Os10g17140	0
LOC_Os10g17150	0
LOC_Os10g17170	0
LOC_Os10g17180	0
LOC_Os10g17190	0
LOC_Os10g17210	0
LOC_Os10g17220	0
LOC_Os10g17230	0
LOC_Os10g17240	0
LOC_Os10g17250	0
LOC_Os10g17260	22
LOC_Os10g17270	0
LOC_Os10g17280	23.3
LOC_Os10g17290	0
LOC_Os10g17300	0
LOC_Os10g17310	0
LOC_Os10g17320	0
LOC_Os10g17330	0
LOC_Os10g17340	0
LOC_Os10g17350	0
LOC_Os10g17360	0
LOC_Os10g17370	0
LOC_Os10g17380	0
LOC_Os10g17390	0
LOC_Os10g17400	0
LOC_Os10g17410	0
LOC_Os10g17430	0
LOC_Os10g17440	0
LOC_Os10g17454	8.4
LOC_Os10g17470	0
LOC_Os10g17489	3.6
LOC_Os10g17510	0.8
LOC_Os10g17520	4
LOC_Os10g17530	0
LOC_Os10g17540	0
LOC_Os10g17560	0
LOC_Os10g17570	0
LOC_Os10g17580	0
LOC_Os10g17590	0
LOC_Os10g17600	0
LOC_Os10g17610	1
LOC_Os10g17620	0.3
LOC_Os10g17630	0.7
LOC_Os10g17640	0
LOC_Os10g17650	7.6
LOC_Os10g17660	2.3
LOC_Os10g17670	0
LOC_Os10g17680	0
LOC_Os10g17690	2.9
LOC_Os10g17700	0
LOC_Os10g17710	0
LOC_Os10g17724	0
LOC_Os10g17740	5.1
LOC_Os10g17750	0
LOC_Os10g17759	4.5
LOC_Os10g17770	14
LOC_Os10g17780	3.1
LOC_Os10g17785	0
LOC_Os10g17790	16.5
LOC_Os10g17800	0
LOC_Os10g17810	0
LOC_Os10g17820	0
LOC_Os10g17830	0
LOC_Os10g17840	0
LOC_Os10g17850	0
LOC_Os10g17860	0
LOC_Os10g17870	0
LOC_Os10g17880	0
LOC_Os10g17890	0
LOC_Os10g17900	0
LOC_Os10g17910	0
LOC_Os10g17920	0
LOC_Os10g17930	0
LOC_Os10g17940	5.9
LOC_Os10g17950	0.5
LOC_Os10g17960	0
LOC_Os10g17970	0
LOC_Os10g17980	0
LOC_Os10g17990	2.1
LOC_Os10g18010	0
LOC_Os10g18026	0
LOC_Os10g18042	0
LOC_Os10g18060	0
LOC_Os10g18070	1.4
LOC_Os10g18080	1
LOC_Os10g18084	0
LOC_Os10g18090	0
LOC_Os10g18099	6.9
LOC_Os10g18140	0
LOC_Os10g18150	0.3
LOC_Os10g18160	0
LOC_Os10g18170	25.3
LOC_Os10g18180	0
LOC_Os10g18190	0
LOC_Os10g18200	0
LOC_Os10g18210	0
LOC_Os10g18220	8.3
LOC_Os10g18234	0
LOC_Os10g18250	0
LOC_Os10g18260	0
LOC_Os10g18280	0.5
LOC_Os10g18294	0
LOC_Os10g18310	0
LOC_Os10g18330	0
LOC_Os10g18340	144.1
LOC_Os10g18350	0
LOC_Os10g18360	0
LOC_Os10g18364	3.5
LOC_Os10g18370	5.7
LOC_Os10g18380	0
LOC_Os10g18390	0
LOC_Os10g18400	0
LOC_Os10g18410	0
LOC_Os10g18420	0
LOC_Os10g18430	0.9
LOC_Os10g18440	0
LOC_Os10g18450	0
LOC_Os10g18460	0
LOC_Os10g18470	0
LOC_Os10g18480	0
LOC_Os10g18490	0
LOC_Os10g18500	0
LOC_Os10g18510	0
LOC_Os10g18520	0
LOC_Os10g18530	0
LOC_Os10g18540	0
LOC_Os10g18550	0
LOC_Os10g18560	0
LOC_Os10g18570	0
LOC_Os10g18580	0
LOC_Os10g18590	0
LOC_Os10g18600	0
LOC_Os10g18610	0
LOC_Os10g18620	0
LOC_Os10g18630	0
LOC_Os10g18640	0
LOC_Os10g18650	0
LOC_Os10g18660	0
LOC_Os10g18670	0
LOC_Os10g18700	0.5
LOC_Os10g18704	0
LOC_Os10g18710	0
LOC_Os10g18720	0
LOC_Os10g18730	0
LOC_Os10g18740	0
LOC_Os10g18750	0
LOC_Os10g18760	12.6
LOC_Os10g18770	0
LOC_Os10g18780	0
LOC_Os10g18790	0
LOC_Os10g18800	0
LOC_Os10g18810	0
LOC_Os10g18820	0
LOC_Os10g18830	0
LOC_Os10g18840	0
LOC_Os10g18850	0
LOC_Os10g18860	0
LOC_Os10g18870	0.6
LOC_Os10g18880	0
LOC_Os10g18890	2.2
LOC_Os10g18899	4.2
LOC_Os10g18910	0
LOC_Os10g18920	0
LOC_Os10g18930	0
LOC_Os10g18940	0
LOC_Os10g18950	0
LOC_Os10g18960	0
LOC_Os10g18970	0
LOC_Os10g18980	0
LOC_Os10g18990	0.3
LOC_Os10g19000	0
LOC_Os10g19010	0
LOC_Os10g19020	0
LOC_Os10g19030	0
LOC_Os10g19040	0
LOC_Os10g19050	0.4
LOC_Os10g19064	0
LOC_Os10g19080	0
LOC_Os10g19090	0
LOC_Os10g19100	0
LOC_Os10g19110	0
LOC_Os10g19120	0
LOC_Os10g19130	0
LOC_Os10g19140	0
LOC_Os10g19150	0
LOC_Os10g19160	0
LOC_Os10g19180	6.8
LOC_Os10g19190	1.4
LOC_Os10g19200	5.5
LOC_Os10g19210	0
LOC_Os10g19230	0
LOC_Os10g19240	0
LOC_Os10g19250	0
LOC_Os10g19270	0
LOC_Os10g19280	0
LOC_Os10g19290	0
LOC_Os10g19300	0.2
LOC_Os10g19310	0
LOC_Os10g19314	0
LOC_Os10g19318	0
LOC_Os10g19322	0
LOC_Os10g19326	0
LOC_Os10g19330	0
LOC_Os10g19334	0.5
LOC_Os10g19331	0.4
LOC_Os10g19338	0
LOC_Os10g19342	0
LOC_Os10g19810	0
LOC_Os10g19820	0
LOC_Os10g19830	0
LOC_Os10g19850	0.6
LOC_Os10g19860	4.8
LOC_Os10g19880	8.1
LOC_Os10g19890	0
LOC_Os10g19892	0
LOC_Os10g19894	0
LOC_Os10g19898	0
LOC_Os10g19902	0
LOC_Os10g19904	0
LOC_Os10g19910	0.8
LOC_Os10g19912	0
LOC_Os10g19914	0
LOC_Os10g19919	0
LOC_Os10g19925	0
LOC_Os10g19930	0
LOC_Os10g19940	0
LOC_Os10g19950	0
LOC_Os10g19960	0
LOC_Os10g19970	31.8
LOC_Os10g19980	0
LOC_Os10g19990	0
LOC_Os10g20000	0
LOC_Os10g20010	0
LOC_Os10g20020	0
LOC_Os10g20030	0
LOC_Os10g20040	0
LOC_Os10g20050	0
LOC_Os10g20060	0
LOC_Os10g20070	0
LOC_Os10g20080	0
LOC_Os10g20090	23.8
LOC_Os10g20100	0
LOC_Os10g20120	0
LOC_Os10g20139	0
LOC_Os10g20160	1.7
LOC_Os10g20170	0
LOC_Os10g20180	0
LOC_Os10g20190	0
LOC_Os10g20200	0
LOC_Os10g20210	0
LOC_Os10g20220	0
LOC_Os10g20230	8.3
LOC_Os10g20235	0
LOC_Os10g20240	15.9
LOC_Os10g20250	8
